szName	nPos	nClass	nLevel	nPropKind	Min1	Max1	Min2	Max2	Min3	Max3	szIntro	MeleeWeapon	RangeWeapon	Armor	Ring	Amorlet	Boots	Belt	Help	Cuff	Pendant	Horse
T¨ng Ho¶ s¸t	0	3	3	123	20	30	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	45000	45000	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	4	123	30	40	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	40000	40000	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	5	123	40	50	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	35000	35000	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	6	123	50	60	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	30000	30000	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	7	123	60	70	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	20000	20000	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	8	123	70	80	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	15000	15000	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	9	123	80	90	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	5000	5000	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	10	123	90	100	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	2500	2500	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	11	123	1	6	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	12	123	6	12	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	13	123	11	18	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	14	123	16	24	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	15	123	21	30	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	16	123	26	36	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	17	123	31	42	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	18	123	36	48	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	19	123	41	54	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	20	123	46	60	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	21	123	51	66	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	22	123	56	72	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	23	123	61	78	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	24	123	66	84	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	25	123	71	90	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	26	123	76	96	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	27	123	91	100	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	28	123	94	100	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	29	123	96	100	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng Ho¶ s¸t	0	3	30	123	98	100	-1	-1	0	0	ho¸ s¸t -  ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	1	127	1	10	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	50000	50000	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	2	127	10	20	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	45000	45000	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	3	127	20	30	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	45000	45000	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	4	127	30	40	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	40000	40000	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	5	127	40	50	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	35000	35000	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	6	127	50	60	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	30000	30000	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	7	127	60	70	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	20000	20000	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	8	127	70	80	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	15000	15000	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	9	127	80	90	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	5000	5000	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	10	127	90	100	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	2500	2500	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	11	127	1	6	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	12	127	6	12	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	13	127	11	18	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	14	127	16	24	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	15	127	21	30	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	16	127	26	36	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	17	127	31	42	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	18	127	36	48	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	19	127	41	54	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	20	127	46	60	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	21	127	51	66	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	22	127	56	72	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	23	127	61	78	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	24	127	66	84	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	25	127	71	90	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	26	127	76	96	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	27	127	91	100	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	28	127	94	100	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	29	127	96	100	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng l«i s¸t	0	4	30	127	98	100	-1	-1	0	0	l«i s¸t - ngo¹i c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
ChuyÓn ho¸ s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	3	139	2	4	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	25000	0	0	25000	25000	25000	25000	0	0
ChuyÓn ho¸ s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	6	139	4	7	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	25000	0	0	25000	25000	25000	25000	0	0
ChuyÓn ho¸ s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	10	139	7	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	25000	0	0	25000	25000	25000	25000	0	0
ChuyÓn ho¸ s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	11	139	1	4	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
ChuyÓn ho¸ s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	15	139	3	6	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
ChuyÓn ho¸ s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	19	139	5	8	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
ChuyÓn ho¸ s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	23	139	7	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
ChuyÓn ho¸ s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	27	139	10	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	2	104	1	5	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	5000	0	0	5000	5000	5000	5000	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	4	104	5	10	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	4500	0	0	4500	4500	4500	4500	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	6	104	10	15	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	4000	0	0	4000	4000	4000	4000	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	8	104	15	20	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	3500	0	0	3500	3500	3500	3500	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	10	104	20	25	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	3000	0	0	3000	3000	3000	3000	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	11	104	1	5	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	13	104	3	7	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	15	104	5	9	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	17	104	7	11	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	19	104	9	13	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	21	104	11	15	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	23	104	13	20	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	25	104	15	21	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	26	104	17	23	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	27	104	19	25	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	28	104	21	25	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	29	104	23	25	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
Bá qua s¸t th­¬ng vËt lý 	0	3	30	104	25	25	-1	-1	0	0	Phßng thñ vËt lý (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ®éc	0	0	2	101	1	5	-1	-1	0	0	kh¸ng ®éc (%)	250000	250000	250000	250000	250000	250000	250000	250000	250000	250000	0
t¨ng kh¸ng ®éc	0	0	4	101	5	10	-1	-1	0	0	kh¸ng ®éc (%)	250000	250000	250000	250000	250000	250000	250000	250000	250000	250000	0
t¨ng kh¸ng ®éc	0	0	6	101	10	15	-1	-1	0	0	kh¸ng ®éc (%)	150000	150000	150000	150000	150000	150000	150000	150000	150000	150000	0
t¨ng kh¸ng ®éc	0	0	8	101	15	20	-1	-1	0	0	kh¸ng ®éc (%)	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0
t¨ng kh¸ng ®éc	0	0	10	101	20	25	-1	-1	0	0	kh¸ng ®éc (%)	50000	50000	50000	50000	50000	50000	50000	50000	50000	50000	0
t¨ng kh¸ng ®éc	0	0	11	101	1	4	-1	-1	0	0	kh¸ng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ®éc	0	0	13	101	4	7	-1	-1	0	0	kh¸ng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ®éc	0	0	15	101	7	10	-1	-1	0	0	kh¸ng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ®éc	0	0	17	101	10	13	-1	-1	0	0	kh¸ng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ®éc	0	0	19	101	13	16	-1	-1	0	0	kh¸ng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ®éc	0	0	21	101	16	19	-1	-1	0	0	kh¸ng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ®éc	0	0	23	101	19	22	-1	-1	0	0	kh¸ng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ®éc	0	0	25	101	22	23	-1	-1	0	0	kh¸ng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ®éc	0	0	27	101	23	25	-1	-1	0	0	kh¸ng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ®éc	0	0	28	101	24	25	-1	-1	0	0	kh¸ng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ®éc	0	0	30	101	25	25	-1	-1	0	0	kh¸ng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng b¨ng	0	4	2	105	1	5	-1	-1	0	0	kh¸ng b¨ng (%)	250000	250000	250000	250000	250000	250000	250000	250000	250000	250000	0
T¨ng kh¸ng b¨ng	0	4	4	105	5	10	-1	-1	0	0	kh¸ng b¨ng (%)	250000	250000	250000	250000	250000	250000	250000	250000	250000	250000	0
T¨ng kh¸ng b¨ng	0	4	6	105	10	15	-1	-1	0	0	kh¸ng b¨ng (%)	150000	150000	150000	150000	150000	150000	150000	150000	150000	150000	0
T¨ng kh¸ng b¨ng	0	4	8	105	15	20	-1	-1	0	0	kh¸ng b¨ng (%)	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0
T¨ng kh¸ng b¨ng	0	4	10	105	20	25	-1	-1	0	0	kh¸ng b¨ng (%)	50000	50000	50000	50000	50000	50000	50000	50000	50000	50000	0
T¨ng kh¸ng b¨ng	0	4	11	105	1	4	-1	-1	0	0	kh¸ng b¨ng (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng b¨ng	0	4	13	105	4	7	-1	-1	0	0	kh¸ng b¨ng (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng b¨ng	0	4	15	105	7	10	-1	-1	0	0	kh¸ng b¨ng (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng b¨ng	0	4	17	105	10	13	-1	-1	0	0	kh¸ng b¨ng (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng b¨ng	0	4	19	105	13	16	-1	-1	0	0	kh¸ng b¨ng (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng b¨ng	0	4	21	105	16	19	-1	-1	0	0	kh¸ng b¨ng (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng b¨ng	0	4	23	105	19	22	-1	-1	0	0	kh¸ng b¨ng (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng b¨ng	0	4	25	105	22	23	-1	-1	0	0	kh¸ng b¨ng (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng b¨ng	0	4	27	105	23	25	-1	-1	0	0	kh¸ng b¨ng (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng b¨ng	0	4	28	105	24	25	-1	-1	0	0	kh¸ng b¨ng (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng b¨ng	0	4	30	105	25	25	-1	-1	0	0	kh¸ng b¨ng (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ho¸	0	2	2	102	1	5	-1	-1	0	0	kh¸ng ho¸ (%)	250000	250000	250000	250000	250000	250000	250000	250000	250000	250000	0
t¨ng kh¸ng ho¸	0	2	4	102	5	10	-1	-1	0	0	kh¸ng ho¸ (%)	250000	250000	250000	250000	250000	250000	250000	250000	250000	250000	0
t¨ng kh¸ng ho¸	0	2	6	102	10	15	-1	-1	0	0	kh¸ng ho¸ (%)	150000	150000	150000	150000	150000	150000	150000	150000	150000	150000	0
t¨ng kh¸ng ho¸	0	2	8	102	15	20	-1	-1	0	0	kh¸ng ho¸ (%)	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0
t¨ng kh¸ng ho¸	0	2	10	102	20	25	-1	-1	0	0	kh¸ng ho¸ (%)	50000	50000	50000	50000	50000	50000	50000	50000	50000	50000	0
t¨ng kh¸ng ho¸	0	2	11	102	1	25	-1	-1	0	0	kh¸ng ho¸ (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ho¸	0	2	13	102	4	25	-1	-1	0	0	kh¸ng ho¸ (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ho¸	0	2	15	102	7	25	-1	-1	0	0	kh¸ng ho¸ (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ho¸	0	2	17	102	10	25	-1	-1	0	0	kh¸ng ho¸ (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ho¸	0	2	19	102	13	25	-1	-1	0	0	kh¸ng ho¸ (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ho¸	0	2	21	102	16	25	-1	-1	0	0	kh¸ng ho¸ (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ho¸	0	2	23	102	19	25	-1	-1	0	0	kh¸ng ho¸ (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ho¸	0	2	25	102	22	25	-1	-1	0	0	kh¸ng ho¸ (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ho¸	0	2	27	102	23	25	-1	-1	0	0	kh¸ng ho¸ (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ho¸	0	2	28	102	24	25	-1	-1	0	0	kh¸ng ho¸ (%)	0	0	0	0	0	0	0	0	0	0	0
t¨ng kh¸ng ho¸	0	2	30	102	25	25	-1	-1	0	0	kh¸ng ho¸ (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng l«i	0	1	1	103	1	5	-1	-1	0	0	kh¸ng l«i (%)	250000	250000	250000	250000	250000	250000	250000	250000	250000	250000	0
T¨ng kh¸ng l«i	0	1	4	103	5	10	-1	-1	0	0	kh¸ng l«i (%)	250000	250000	250000	250000	250000	250000	250000	250000	250000	250000	0
T¨ng kh¸ng l«i	0	1	7	103	10	15	-1	-1	0	0	kh¸ng l«i (%)	150000	150000	150000	150000	150000	150000	150000	150000	150000	150000	0
T¨ng kh¸ng l«i	0	1	8	103	15	20	-1	-1	0	0	kh¸ng l«i (%)	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0
T¨ng kh¸ng l«i	0	1	10	103	20	30	-1	-1	0	0	kh¸ng l«i (%)	50000	50000	50000	50000	50000	50000	50000	50000	50000	50000	0
T¨ng kh¸ng l«i	0	1	11	103	1	6	-1	-1	0	0	kh¸ng l«i (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng l«i	0	1	13	103	4	9	-1	-1	0	0	kh¸ng l«i (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng l«i	0	1	15	103	7	12	-1	-1	0	0	kh¸ng l«i (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng l«i	0	1	17	103	10	15	-1	-1	0	0	kh¸ng l«i (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng l«i	0	1	19	103	13	18	-1	-1	0	0	kh¸ng l«i (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng l«i	0	1	21	103	16	21	-1	-1	0	0	kh¸ng l«i (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng l«i	0	1	23	103	19	24	-1	-1	0	0	kh¸ng l«i (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng l«i	0	1	25	103	22	27	-1	-1	0	0	kh¸ng l«i (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng l«i	0	1	27	103	25	30	-1	-1	0	0	kh¸ng l«i (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng l«i	0	1	28	103	28	30	-1	-1	0	0	kh¸ng l«i (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng kh¸ng l«i	0	1	30	103	30	30	-1	-1	0	0	kh¸ng l«i (%)	0	0	0	0	0	0	0	0	0	0	0
"HÊp thô b¨ng s¸t (chuyÓn ho¸, n©ng cao néi lùc ) "	0	2	3	139	2	4	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	600	600	600	600	600	600	600	600	600	600	0
"HÊp thô b¨ng s¸t (chuyÓn ho¸, n©ng cao néi lùc ) "	0	2	6	139	4	7	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	600	600	600	600	600	600	600	600	600	600	0
"HÊp thô b¨ng s¸t (chuyÓn ho¸, n©ng cao néi lùc ) "	0	2	10	139	7	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	600	600	600	600	600	600	600	600	600	600	0
"HÊp thô b¨ng s¸t (chuyÓn ho¸, n©ng cao néi lùc ) "	0	2	11	139	1	4	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
"HÊp thô b¨ng s¸t (chuyÓn ho¸, n©ng cao néi lùc ) "	0	2	15	139	3	6	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
"HÊp thô b¨ng s¸t (chuyÓn ho¸, n©ng cao néi lùc ) "	0	2	19	139	5	8	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
"HÊp thô b¨ng s¸t (chuyÓn ho¸, n©ng cao néi lùc ) "	0	2	23	139	7	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
"HÊp thô b¨ng s¸t (chuyÓn ho¸, n©ng cao néi lùc ) "	0	2	27	139	10	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng thÓ lùc 	0	2	1	99	1	2	-1	-1	0	0	Sinh khÝ (®iÓm)	50000	50000	50000	50000	50000	50000	50000	50000	50000	50000	0
T¨ng thÓ lùc 	0	2	2	99	3	4	-1	-1	0	0	Sinh khÝ (®iÓm)	45000	45000	45000	45000	45000	45000	45000	45000	45000	45000	0
T¨ng thÓ lùc 	0	2	3	99	5	6	-1	-1	0	0	Sinh khÝ (®iÓm)	40000	40000	40000	40000	40000	40000	40000	40000	40000	40000	0
T¨ng thÓ lùc 	0	2	4	99	7	8	-1	-1	0	0	Sinh khÝ (®iÓm)	35000	35000	35000	35000	35000	35000	35000	35000	35000	35000	0
T¨ng thÓ lùc 	0	2	5	99	9	10	-1	-1	0	0	Sinh khÝ (®iÓm)	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	0
